-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/15/2014 through 04/15/2024 
Location: Latitude  21.1575   Longitude 79.0818 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 282.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,PS,WS10M
2020,3,26,35.28,21.13,1.11,52.44,97.88,1.21
2020,3,27,37.9,21.34,0.03,49.12,97.94,2.77
2020,3,28,36.67,21.71,0.99,51.38,97.95,3.03
2020,3,29,36.51,22.08,7.67,52.25,97.8,1.84
2020,3,30,35.51,22.16,1.49,56.75,97.9,2.48
2020,3,31,37.79,21.37,0.83,52.0,97.88,2.13
2020,4,1,38.59,22.95,0.62,44.62,97.78,2.73
2020,4,2,38.98,20.68,0.0,34.69,97.65,2.62
2020,4,3,38.25,21.18,0.0,30.5,97.78,2.93
2020,4,4,38.8,22.01,1.54,38.88,97.82,3.22
2020,4,5,38.84,24.14,0.39,38.5,97.9,2.48
2020,4,6,39.38,23.05,0.01,34.19,97.84,2.73
2020,4,7,40.64,24.6,0.37,31.69,97.59,3.43
2020,4,8,40.33,22.87,0.0,22.75,97.66,2.87
2020,4,9,39.73,22.06,0.0,21.0,97.72,1.84
2020,4,10,39.96,23.79,0.0,21.25,97.86,2.03
2020,4,11,40.7,23.54,0.01,22.44,98.01,2.14
2020,4,12,41.61,24.76,0.01,20.94,97.84,1.72
2020,4,13,41.98,26.58,0.0,20.62,97.66,1.45
2020,4,14,42.17,25.47,0.03,20.69,97.69,2.1
2020,4,15,41.46,25.53,0.0,22.62,97.78,2.3
2020,4,16,42.48,26.08,0.23,23.44,97.58,2.74
2020,4,17,43.32,26.19,0.0,19.5,97.48,1.49
2020,4,18,43.23,27.3,0.0,20.44,97.6,1.27
2020,4,19,41.64,27.53,0.3,26.94,97.62,2.56
2020,4,20,41.79,27.19,0.0,24.0,97.57,2.4
2020,4,21,42.51,27.23,0.0,20.62,97.51,3.59
2020,4,22,40.55,25.23,0.0,22.88,97.51,2.92
2020,4,23,42.4,26.9,0.0,24.56,97.42,3.34
2020,4,24,42.21,27.56,0.0,23.25,97.3,2.51
2020,4,25,42.51,27.78,0.0,21.81,97.34,3.62
2020,4,26,42.02,25.91,0.0,21.31,97.48,2.58
2020,4,27,40.71,26.67,1.53,35.62,97.64,2.15
2020,4,28,40.26,26.54,2.21,35.19,97.71,2.69
2020,4,29,40.47,25.01,2.49,33.94,97.58,2.08
2020,4,30,40.87,26.24,0.29,32.19,97.63,1.81
2020,5,1,42.44,26.92,0.28,28.31,97.5,1.73
2020,5,2,43.75,27.88,0.51,22.94,97.3,1.4
2020,5,3,44.3,25.42,0.0,22.19,97.33,2.24
2020,5,4,44.85,26.85,0.0,19.0,97.4,3.2
2020,5,5,43.4,27.33,0.0,22.94,97.37,2.39
2020,5,6,41.83,29.36,1.12,30.5,97.43,3.06
2020,5,7,38.44,26.42,10.31,47.81,97.55,2.97
2020,5,8,41.35,25.75,0.86,43.19,97.47,3.66
2020,5,9,42.63,26.73,0.0,38.06,97.49,3.55
2020,5,10,41.78,27.18,1.31,39.44,97.58,4.04
2020,5,11,41.44,26.63,1.54,37.88,97.64,2.0
2020,5,12,41.18,25.99,0.06,31.94,97.54,2.52
2020,5,13,41.29,27.65,2.47,37.25,97.45,3.16
2020,5,14,40.98,27.25,3.28,41.75,97.43,1.64
2020,5,15,41.66,27.76,13.42,39.62,97.3,1.64
2020,5,16,40.89,27.68,7.44,44.56,97.21,2.04
2020,5,17,40.05,26.65,3.33,50.81,97.18,1.78
2020,5,18,41.33,28.27,0.01,45.56,96.93,1.47
2020,5,19,40.73,27.05,0.06,38.62,96.83,3.72
2020,5,20,42.94,22.96,0.0,30.56,96.77,4.26
2020,5,21,43.18,22.22,0.0,23.0,96.95,3.72
2020,5,22,44.99,24.78,0.0,22.0,97.06,2.9
2020,5,23,46.1,27.75,0.0,21.62,97.1,4.04
2020,5,24,46.23,27.73,0.0,21.75,97.19,2.1
2020,5,25,46.18,29.78,0.0,19.94,97.21,2.3
2020,5,26,46.67,29.39,0.0,20.12,97.18,2.62
2020,5,27,46.12,29.31,0.0,18.38,97.08,3.35
2020,5,28,45.78,29.64,0.0,21.38,96.95,4.38
2020,5,29,44.54,30.45,0.0,24.94,97.03,3.7
2020,5,30,42.25,31.17,1.48,30.12,97.21,3.23
2020,5,31,41.03,28.81,1.4,36.56,97.41,3.21
2020,6,1,35.65,27.05,12.9,59.75,97.6,3.78
2020,6,2,34.59,25.58,8.86,64.06,97.53,2.17
2020,6,3,31.49,24.58,15.85,73.69,97.41,2.41
2020,6,4,34.29,24.35,7.75,67.0,97.04,8.63
2020,6,5,36.45,21.7,3.82,61.81,97.23,4.09
2020,6,6,36.85,24.44,1.67,57.25,97.19,3.15
2020,6,7,37.56,24.41,0.9,57.0,97.13,3.46
2020,6,8,37.23,25.78,0.4,57.88,97.11,3.58
2020,6,9,39.25,25.84,1.76,53.81,97.09,2.82
2020,6,10,38.44,26.44,5.43,57.5,96.95,3.22
2020,6,11,38.34,26.99,3.75,61.06,96.7,3.77
2020,6,12,33.92,27.03,18.87,72.12,96.68,1.58
2020,6,13,33.75,25.79,12.78,75.31,96.78,2.61
2020,6,14,33.53,25.39,12.04,74.81,96.91,1.59
2020,6,15,31.07,25.75,18.95,82.44,96.84,2.3
2020,6,16,32.01,25.4,13.78,80.44,96.73,3.1
2020,6,17,33.62,24.36,4.78,74.75,96.83,3.6
2020,6,18,33.76,24.38,4.0,74.19,96.95,4.4
2020,6,19,35.94,24.85,0.84,71.12,97.04,3.7
2020,6,20,35.48,25.41,0.33,67.69,97.07,4.79
2020,6,21,34.62,24.49,2.51,72.0,96.95,5.9
2020,6,22,33.14,25.62,7.3,73.75,96.83,5.09
2020,6,23,30.78,24.89,16.77,82.12,97.08,3.74
2020,6,24,34.92,24.1,0.86,72.69,97.2,2.85
2020,6,25,35.1,24.95,1.83,72.75,97.11,3.62
2020,6,26,35.35,25.45,4.14,73.31,97.15,3.06
2020,6,27,32.93,25.29,3.17,76.56,97.17,1.95
2020,6,28,32.9,25.15,4.13,78.19,97.13,2.07
2020,6,29,32.63,25.26,1.65,79.38,97.11,1.83
2020,6,30,33.1,25.02,20.66,75.12,97.08,1.63
2020,7,1,34.03,24.58,6.05,75.62,97.0,1.63
2020,7,2,33.86,25.93,19.46,77.56,96.83,2.63
2020,7,3,30.98,25.98,11.43,85.0,96.8,2.3
2020,7,4,31.04,25.51,15.03,85.56,96.7,2.52
2020,7,5,30.75,24.9,9.43,84.38,96.66,2.29
2020,7,6,29.4,24.8,24.64,86.19,96.78,4.57
2020,7,7,32.16,24.2,0.85,81.06,97.02,3.89
2020,7,8,33.54,24.64,0.04,76.25,97.15,3.59
2020,7,9,31.45,24.88,5.2,81.5,97.08,3.19
2020,7,10,31.56,24.8,12.73,82.5,97.11,2.84
2020,7,11,31.41,24.69,5.44,82.31,97.09,3.6
2020,7,12,31.31,24.47,15.33,82.94,97.12,2.91
2020,7,13,30.88,24.26,3.62,82.88,97.05,2.58
2020,7,14,29.63,24.5,22.48,87.19,97.02,2.41
2020,7,15,31.85,24.69,29.73,83.62,96.83,1.58
2020,7,16,32.31,23.92,6.64,81.25,96.69,1.65
2020,7,17,31.94,24.63,1.08,81.88,96.87,2.95
2020,7,18,32.69,23.97,0.03,79.56,97.09,2.57
2020,7,19,31.76,25.12,16.83,84.69,97.12,2.85
2020,7,20,30.05,24.77,12.39,89.44,97.07,3.7
2020,7,21,28.7,24.42,18.53,88.88,97.26,1.31
2020,7,22,31.55,24.12,5.17,85.31,97.33,2.38
2020,7,23,29.75,24.34,38.71,90.81,97.22,2.92
2020,7,24,30.82,23.51,2.51,82.5,97.32,1.85
2020,7,25,29.37,23.84,1.33,85.19,97.46,2.35
2020,7,26,31.83,23.76,0.06,81.88,97.52,1.84
2020,7,27,32.63,24.5,0.0,79.06,97.35,1.7
2020,7,28,30.86,25.4,8.85,84.81,97.19,1.91
2020,7,29,32.47,24.87,8.66,79.25,97.13,1.21
2020,7,30,32.33,24.45,1.45,82.38,97.2,2.77
2020,7,31,30.9,24.48,2.84,84.44,97.19,2.34
2020,8,1,32.3,25.25,10.23,82.06,97.11,1.45
2020,8,2,31.67,25.27,48.54,87.06,96.96,1.65
2020,8,3,29.05,24.59,23.69,87.12,96.73,2.39
2020,8,4,30.83,24.12,11.82,87.19,96.48,3.43
2020,8,5,30.88,23.85,22.03,86.38,96.29,3.05
2020,8,6,30.73,23.97,9.2,86.56,96.45,5.18
2020,8,7,31.44,23.94,1.67,83.69,96.96,3.31
2020,8,8,30.51,25.02,7.41,87.94,96.99,3.87
2020,8,9,31.26,24.32,21.77,87.38,96.82,4.21
2020,8,10,30.41,24.68,24.08,90.88,96.79,4.83
2020,8,11,30.33,24.76,5.02,89.31,96.96,4.35
2020,8,12,28.32,24.71,17.52,91.69,97.08,4.2
2020,8,13,27.99,24.15,19.92,92.56,96.81,6.38
2020,8,14,30.0,24.03,8.35,90.06,96.66,5.91
2020,8,15,27.73,24.05,5.67,91.69,96.79,4.48
2020,8,16,27.76,24.03,4.82,91.31,96.86,5.29
2020,8,17,28.81,23.97,8.72,91.62,96.84,4.5
2020,8,18,28.35,23.76,7.61,90.62,96.95,4.89
2020,8,19,30.3,24.19,7.0,89.5,96.85,4.73
2020,8,20,29.72,24.63,16.29,91.44,96.69,4.98
2020,8,21,27.79,24.59,36.81,93.44,96.85,6.12
2020,8,22,29.34,23.61,15.13,91.06,97.06,6.14
2020,8,23,30.45,24.29,4.33,88.25,97.17,4.46
2020,8,24,30.48,23.8,1.06,87.25,97.27,3.32
2020,8,25,30.57,24.12,0.07,86.81,97.45,3.27
2020,8,26,28.09,24.04,0.87,90.0,97.46,3.46
2020,8,27,27.37,23.9,22.17,91.81,97.18,5.71
2020,8,28,26.62,23.17,55.83,94.19,97.01,6.27
2020,8,29,28.47,23.44,22.38,90.81,97.12,5.01
2020,8,30,29.73,23.38,1.42,88.56,97.29,3.75
2020,8,31,30.61,22.69,0.14,85.0,97.46,2.41
2020,9,1,31.09,23.6,0.0,84.19,97.49,2.32
2020,9,2,28.86,23.97,0.15,85.81,97.54,2.27
2020,9,3,31.26,22.97,0.09,78.56,97.58,0.92
2020,9,4,32.0,23.44,3.62,76.25,97.54,0.86
2020,9,5,31.33,23.63,10.6,83.75,97.43,1.46
2020,9,6,30.7,24.63,8.25,85.31,97.35,1.9
2020,9,7,30.54,23.93,5.2,84.94,97.41,1.61
2020,9,8,31.04,23.87,2.68,85.31,97.44,1.72
2020,9,9,31.17,24.26,3.51,80.06,97.37,1.2
2020,9,10,30.74,24.55,37.04,87.69,97.09,1.81
2020,9,11,31.67,24.94,8.3,87.5,97.04,1.16
2020,9,12,30.14,24.47,5.14,83.94,97.31,1.25
2020,9,13,30.41,23.47,0.42,87.25,97.34,1.99
2020,9,14,31.13,23.47,4.58,81.62,97.25,1.97
2020,9,15,30.75,24.38,0.84,85.06,97.22,2.02
2020,9,16,31.06,24.2,1.08,82.75,97.26,1.19
2020,9,17,32.09,24.73,1.22,78.25,97.25,0.59
2020,9,18,31.94,25.05,4.21,82.81,97.12,1.77
2020,9,19,32.13,24.87,5.59,84.31,96.94,1.48
2020,9,20,29.63,24.07,11.42,89.69,96.8,1.2
2020,9,21,27.98,24.23,20.71,91.31,96.7,2.21
2020,9,22,30.48,23.53,14.84,88.38,96.78,1.78
2020,9,23,30.23,24.2,8.96,90.0,96.97,4.07
2020,9,24,29.48,24.15,3.28,90.38,97.25,2.88
2020,9,25,30.55,24.02,0.17,85.62,97.28,2.26
2020,9,26,31.33,23.15,0.92,79.31,97.26,1.54
2020,9,27,30.33,23.22,2.43,86.12,97.44,2.09
2020,9,28,30.05,23.21,6.4,87.19,97.51,2.75
2020,9,29,30.08,22.46,8.77,87.12,97.42,2.48
2020,9,30,30.2,23.25,1.42,84.31,97.32,2.45
2020,10,1,30.23,22.7,0.0,84.56,97.33,2.63
2020,10,2,31.25,20.36,0.06,78.81,97.35,2.53
2020,10,3,30.65,20.23,0.0,79.69,97.39,2.57
2020,10,4,30.4,20.37,0.06,79.62,97.45,3.02
2020,10,5,30.28,19.25,1.63,79.31,97.41,3.54
2020,10,6,27.29,19.48,0.62,81.75,97.51,3.71
2020,10,7,24.98,18.21,13.75,90.38,97.64,3.48
2020,10,8,29.76,20.47,4.4,86.31,97.59,2.34
2020,10,9,29.91,23.27,13.8,89.0,97.59,1.91
2020,10,10,29.08,23.76,1.73,88.06,97.48,1.45
2020,10,11,29.51,23.47,5.23,88.38,97.32,1.79
2020,10,12,30.48,22.73,1.1,85.94,97.2,2.19
2020,10,13,30.37,22.87,1.78,86.56,97.14,3.72
2020,10,14,28.02,23.71,3.48,92.94,97.17,4.62
2020,10,15,28.1,23.43,2.27,92.31,97.25,3.34
2020,10,16,29.33,22.91,7.76,89.56,97.3,1.86
2020,10,17,29.66,23.23,1.89,89.19,97.41,3.08
2020,10,18,31.05,22.26,0.02,83.88,97.49,2.12
2020,10,19,30.61,22.87,0.0,84.88,97.47,2.19
2020,10,20,30.53,22.2,0.02,82.75,97.48,2.29
2020,10,21,30.28,20.54,0.01,81.88,97.54,2.45
2020,10,22,30.3,20.42,0.0,76.81,97.45,2.7
2020,10,23,30.77,17.98,0.0,72.75,97.47,2.36
2020,10,24,30.51,20.25,0.0,75.12,97.65,1.31
2020,10,25,29.83,20.08,0.0,72.75,97.87,1.51
2020,10,26,29.46,19.62,0.24,69.12,97.98,0.92
2020,10,27,29.09,20.15,0.01,67.88,97.95,0.77
2020,10,28,28.77,18.77,0.0,68.94,98.02,0.8
2020,10,29,28.57,18.3,0.0,72.94,98.03,1.49
2020,10,30,28.12,17.11,0.0,75.62,98.0,2.75
2020,10,31,27.27,15.47,0.0,72.88,98.0,2.9
2020,11,1,27.3,15.46,0.0,76.69,98.06,3.01
2020,11,2,27.31,14.82,0.0,73.88,98.17,3.25
2020,11,3,27.55,14.6,0.0,69.94,98.18,3.12
2020,11,4,27.56,12.96,0.0,59.25,98.12,2.36
2020,11,5,27.2,12.8,0.0,59.31,98.19,2.13
2020,11,6,27.08,12.3,0.0,70.25,98.38,2.85
2020,11,7,26.34,12.26,0.0,69.0,98.46,2.95
2020,11,8,26.11,12.08,0.0,70.62,98.48,2.73
2020,11,9,25.46,11.31,0.0,69.69,98.33,2.68
2020,11,10,25.04,10.47,0.0,71.19,98.17,2.52
2020,11,11,26.57,11.94,0.0,81.88,98.23,2.38
2020,11,12,28.3,18.92,0.0,85.88,98.28,2.94
2020,11,13,28.57,18.9,0.0,82.56,98.25,2.45
2020,11,14,28.77,16.9,0.0,82.5,98.13,2.73
2020,11,15,28.55,16.19,0.0,82.88,98.17,2.89
2020,11,16,29.47,17.5,0.0,81.0,98.15,2.01
2020,11,17,29.19,18.83,0.0,80.06,98.04,1.77
2020,11,18,29.14,19.0,0.0,81.56,97.99,2.05
2020,11,19,29.08,18.44,0.64,79.88,97.99,1.81
2020,11,20,28.38,19.83,6.53,83.38,98.02,1.41
2020,11,21,26.66,16.12,0.08,79.69,98.16,3.13
2020,11,22,25.47,12.08,0.0,65.62,98.31,2.94
2020,11,23,25.87,10.68,0.0,68.12,98.3,2.27
2020,11,24,26.33,10.6,0.0,69.81,98.25,2.65
2020,11,25,25.9,11.09,0.0,72.62,98.22,2.88
2020,11,26,26.23,15.15,1.18,81.56,98.29,3.43
2020,11,27,26.73,15.91,0.02,79.81,98.4,3.79
2020,11,28,27.65,15.07,0.0,76.75,98.47,3.62
2020,11,29,27.87,13.94,0.0,74.5,98.39,2.49
2020,11,30,28.25,15.01,0.0,77.19,98.32,2.62
2020,12,1,27.62,13.51,0.0,73.38,98.35,2.38
2020,12,2,27.75,12.65,0.0,63.94,98.24,1.98
2020,12,3,27.62,11.54,0.0,63.06,98.18,1.95
2020,12,4,27.87,11.94,0.0,63.88,98.08,1.8
2020,12,5,27.99,11.58,0.0,63.75,98.16,2.26
2020,12,6,28.44,11.4,0.0,68.0,98.31,2.35
2020,12,7,29.07,11.83,0.0,66.0,98.44,2.04
2020,12,8,28.51,11.98,0.0,64.56,98.43,1.89
2020,12,9,28.61,12.47,0.0,59.31,98.27,1.65
2020,12,10,28.48,13.37,0.0,65.81,98.19,2.12
2020,12,11,28.41,13.51,0.0,67.0,98.19,1.86
2020,12,12,27.62,15.08,0.02,70.25,98.18,2.39
2020,12,13,26.95,15.37,0.11,71.81,98.07,2.13
2020,12,14,27.67,16.36,0.28,72.81,98.1,2.75
2020,12,15,27.73,15.54,0.04,76.25,98.26,2.31
2020,12,16,28.54,15.99,0.0,74.06,98.36,1.77
2020,12,17,27.46,15.22,0.0,73.88,98.35,2.34
2020,12,18,26.56,13.25,0.0,69.12,98.38,2.61
2020,12,19,26.08,10.53,0.0,55.75,98.5,3.13
2020,12,20,26.55,8.02,0.0,52.06,98.55,3.03
2020,12,21,25.57,8.01,0.0,50.19,98.35,2.45
2020,12,22,26.48,7.86,0.0,52.94,98.24,2.34
2020,12,23,26.4,8.31,0.0,55.5,98.13,2.18
2020,12,24,26.76,8.48,0.0,58.69,98.1,2.11
2020,12,25,27.26,9.23,0.0,56.31,98.22,2.75
2020,12,26,27.55,8.96,0.0,54.69,98.27,2.12
2020,12,27,27.9,9.33,0.0,58.38,98.14,1.99
2020,12,28,27.73,11.33,0.0,58.12,98.08,1.38
2020,12,29,27.69,11.97,0.0,63.12,98.12,2.07
2020,12,30,27.09,11.62,0.0,68.69,98.23,2.8
2020,12,31,26.65,11.76,0.0,70.5,98.29,2.66
2021,1,1,26.4,11.64,0.14,71.38,98.3,2.97
2021,1,2,26.33,12.98,0.0,72.06,98.23,2.62
2021,1,3,28.46,14.15,0.0,69.25,98.07,2.31
2021,1,4,28.06,13.87,0.0,67.44,98.09,3.01
2021,1,5,28.94,13.6,0.14,65.19,98.16,2.67
2021,1,6,30.14,16.18,0.03,61.06,98.05,1.52
2021,1,7,30.37,16.86,0.0,62.38,97.89,2.19
2021,1,8,29.49,18.09,0.0,67.69,97.87,2.77
2021,1,9,30.78,17.3,0.0,64.0,97.91,2.11
2021,1,10,31.14,16.63,0.0,57.44,98.0,1.43
2021,1,11,31.63,16.69,0.0,60.62,98.1,2.39
2021,1,12,31.0,16.19,0.0,62.69,98.15,2.41
2021,1,13,29.97,13.83,0.0,50.31,98.14,2.52
2021,1,14,29.56,11.27,0.0,44.44,98.12,2.96
2021,1,15,29.75,9.75,0.0,42.12,98.03,2.2
2021,1,16,30.19,10.64,0.0,37.81,97.9,2.47
2021,1,17,30.82,11.14,0.0,42.5,98.04,3.16
2021,1,18,29.91,11.27,0.0,45.56,98.13,2.52
2021,1,19,30.33,13.18,0.0,49.38,98.01,2.04
2021,1,20,30.67,16.8,0.0,51.25,98.01,1.61
2021,1,21,30.92,13.73,0.0,35.38,98.05,2.66
2021,1,22,30.03,10.7,0.0,38.25,98.1,2.62
2021,1,23,30.54,9.76,0.0,35.88,98.0,2.03
2021,1,24,31.39,13.36,0.0,38.62,98.03,1.69
2021,1,25,31.28,13.41,0.0,39.69,98.11,2.28
2021,1,26,30.98,12.33,0.0,37.12,98.09,2.44
2021,1,27,29.49,12.58,0.0,42.12,98.16,2.88
2021,1,28,30.26,14.57,0.98,53.5,98.16,2.57
2021,1,29,28.87,16.73,1.94,60.06,98.22,2.45
2021,1,30,29.23,12.01,0.0,30.06,98.28,3.38
2021,1,31,28.94,8.65,0.0,24.31,98.37,2.91
2021,2,1,29.14,8.46,0.0,29.12,98.53,2.95
2021,2,2,30.6,9.33,0.0,29.06,98.47,2.41
2021,2,3,31.4,10.84,0.0,29.69,98.35,2.27
2021,2,4,31.55,11.24,0.0,28.31,98.29,2.67
2021,2,5,31.43,12.26,0.0,29.94,98.14,2.03
2021,2,6,30.48,14.71,0.0,33.44,98.15,3.17
2021,2,7,29.51,11.87,0.0,28.75,98.33,3.3
2021,2,8,30.46,9.79,0.0,21.44,98.37,2.48
2021,2,9,31.72,10.33,0.0,21.31,98.2,1.57
2021,2,10,32.92,12.14,0.0,20.44,98.02,1.42
2021,2,11,32.84,13.71,0.0,22.0,97.96,1.99
2021,2,12,32.39,13.17,0.0,33.12,98.03,2.2
2021,2,13,33.19,15.74,0.0,37.31,98.05,1.73
2021,2,14,32.98,18.41,0.0,36.31,98.04,1.21
2021,2,15,33.34,19.02,0.02,34.62,97.92,1.88
2021,2,16,33.83,18.33,0.07,34.12,97.85,2.59
2021,2,17,31.35,19.13,2.39,44.62,97.98,3.12
2021,2,18,28.98,18.2,3.93,58.81,98.29,2.53
2021,2,19,27.97,15.29,0.35,61.69,98.42,2.4
2021,2,20,31.05,15.55,0.08,54.94,98.37,3.27
2021,2,21,32.09,15.51,0.01,45.0,98.35,2.67
2021,2,22,33.18,14.58,0.0,33.19,98.29,2.23
2021,2,23,34.54,14.61,0.0,26.44,98.1,1.82
2021,2,24,35.28,15.33,0.0,21.69,97.96,1.65
2021,2,25,36.46,19.91,0.0,19.81,97.88,1.46
2021,2,26,37.12,18.15,0.0,25.12,97.68,3.64
2021,2,27,37.4,17.51,0.0,20.06,97.64,2.27
2021,2,28,37.24,20.17,0.0,22.69,97.73,1.43
2021,3,1,38.29,19.59,0.0,23.69,97.93,2.35
2021,3,2,37.37,19.04,0.0,17.88,98.05,3.26
2021,3,3,36.46,16.21,0.0,15.25,98.02,2.85
2021,3,4,37.23,15.87,0.0,15.19,97.99,2.1
2021,3,5,37.71,19.19,0.0,14.75,97.95,3.36
2021,3,6,38.13,17.74,0.0,13.44,97.97,2.8
2021,3,7,37.81,16.9,0.0,13.31,97.93,2.23
2021,3,8,37.59,18.66,0.0,18.06,97.97,1.95
2021,3,9,37.9,21.84,0.0,21.44,97.97,2.04
2021,3,10,37.71,22.42,0.0,27.44,97.96,2.24
2021,3,11,38.34,23.15,0.0,25.69,97.94,2.62
2021,3,12,38.34,20.89,0.03,26.12,98.09,2.91
2021,3,13,36.38,20.1,1.24,30.25,98.14,2.35
2021,3,14,36.83,20.08,0.0,32.0,97.97,2.0
2021,3,15,37.58,21.12,0.0,28.44,97.84,2.13
2021,3,16,37.87,21.31,0.0,26.56,97.84,1.77
2021,3,17,38.04,22.12,0.0,25.31,97.74,2.03
2021,3,18,38.65,23.37,1.3,27.62,97.74,2.48
2021,3,19,36.45,22.01,5.78,34.88,97.77,2.01
2021,3,20,35.99,22.93,4.16,45.88,97.69,1.71
2021,3,21,36.48,22.27,2.63,41.94,97.68,2.16
2021,3,22,35.91,23.65,0.53,42.81,97.89,1.73
2021,3,23,37.37,22.24,0.93,40.31,97.94,2.12
2021,3,24,37.32,22.03,1.8,38.12,97.95,2.23
2021,3,25,38.17,22.49,0.0,30.88,97.81,2.04
2021,3,26,38.26,20.63,0.0,23.44,97.8,3.59
2021,3,27,39.01,19.02,0.0,17.94,97.69,2.36
2021,3,28,40.27,20.36,0.0,19.31,97.55,1.97
2021,3,29,41.48,23.81,0.0,17.75,97.44,1.88
2021,3,30,42.46,22.18,0.0,15.5,97.22,4.34
2021,3,31,42.08,22.17,0.0,14.69,97.1,4.58
2021,4,1,41.53,24.05,0.0,15.88,97.1,4.62
2021,4,2,40.55,21.26,0.0,9.94,97.28,2.48
2021,4,3,40.93,21.07,0.0,12.06,97.36,1.79
2021,4,4,39.87,21.32,0.0,14.19,97.57,2.13
2021,4,5,41.15,21.84,0.0,12.94,97.66,2.59
2021,4,6,41.85,22.81,0.0,15.25,97.63,2.26
2021,4,7,42.51,24.08,0.0,20.5,97.61,2.62
2021,4,8,42.55,25.15,0.0,17.5,97.43,1.83
2021,4,9,41.09,26.51,0.0,22.44,97.46,2.82
2021,4,10,40.73,25.88,0.83,29.62,97.68,3.23
2021,4,11,39.75,26.28,0.9,32.31,97.86,2.61
2021,4,12,40.37,25.71,0.16,24.62,97.89,1.82
2021,4,13,41.11,24.9,0.0,16.81,97.81,1.58
2021,4,14,39.4,26.19,0.05,16.62,97.74,1.93
2021,4,15,39.46,22.71,0.45,32.81,97.7,2.15
2021,4,16,40.42,24.62,0.0,25.56,97.61,1.92
2021,4,17,41.15,24.89,0.0,22.81,97.65,2.23
2021,4,18,42.24,25.2,0.0,19.69,97.67,2.38
2021,4,19,41.54,25.24,0.0,18.06,97.48,1.72
2021,4,20,41.9,26.54,0.0,21.94,97.34,2.71
2021,4,21,40.01,27.21,0.03,26.5,97.52,3.34
2021,4,22,40.29,26.22,0.0,24.44,97.65,0.94
2021,4,23,40.32,25.16,0.0,21.38,97.64,2.37
2021,4,24,39.33,25.53,0.0,25.31,97.62,2.16
2021,4,25,41.83,25.74,0.0,18.69,97.55,1.09
2021,4,26,40.4,25.75,0.23,17.0,97.55,2.12
2021,4,27,42.32,26.1,0.16,17.62,97.57,1.9
2021,4,28,42.57,27.42,0.01,15.06,97.61,1.53
2021,4,29,43.33,25.18,0.0,18.06,97.54,1.84
2021,4,30,42.94,27.38,0.0,18.5,97.44,2.55
2021,5,1,42.67,26.76,0.0,24.88,97.47,3.63
2021,5,2,37.97,27.05,4.6,34.0,97.64,2.1
2021,5,3,39.74,25.8,1.82,32.69,97.5,1.41
2021,5,4,40.73,27.42,0.02,30.0,97.43,2.11
2021,5,5,42.08,27.46,0.01,29.12,97.37,3.01
2021,5,6,41.25,29.15,0.91,32.56,97.47,4.71
2021,5,7,41.08,27.3,0.62,39.5,97.63,4.41
2021,5,8,40.65,26.5,7.15,44.0,97.55,2.92
2021,5,9,39.71,26.73,1.68,48.19,97.39,3.03
2021,5,10,40.44,27.46,1.14,45.0,97.29,3.33
2021,5,11,41.33,26.48,0.12,43.62,97.19,2.19
2021,5,12,43.0,28.61,0.0,33.06,97.04,2.8
2021,5,13,42.11,28.35,0.0,25.31,97.01,2.87
2021,5,14,42.04,26.98,0.0,30.69,97.02,3.18
2021,5,15,40.02,30.17,0.01,37.44,97.13,4.81
2021,5,16,39.33,28.91,0.04,48.62,97.29,5.67
2021,5,17,35.38,27.54,3.35,57.06,97.36,4.97
2021,5,18,35.12,28.83,7.84,59.5,97.29,4.92
2021,5,19,34.41,27.15,8.72,65.62,97.18,4.77
2021,5,20,34.45,26.31,0.3,63.75,97.19,3.21
2021,5,21,38.84,26.08,0.0,48.44,97.27,3.0
2021,5,22,40.09,24.12,0.04,42.69,97.21,2.9
2021,5,23,39.87,26.76,0.07,41.69,97.23,2.21
2021,5,24,41.08,26.6,0.03,37.25,97.2,3.75
2021,5,25,41.74,24.65,0.0,29.81,96.94,6.04
2021,5,26,43.3,24.91,0.01,27.88,96.69,5.69
2021,5,27,42.76,28.61,0.01,32.38,96.73,4.64
2021,5,28,43.06,27.79,0.02,35.38,96.97,3.57
2021,5,29,43.76,30.28,0.55,31.88,97.08,2.13
2021,5,30,43.54,30.55,1.17,34.31,97.09,3.43
2021,5,31,42.86,29.81,1.02,36.81,96.95,3.44
2021,6,1,42.5,30.01,3.01,37.12,97.03,2.32
2021,6,2,38.76,29.76,0.81,46.31,97.22,2.62
2021,6,3,38.04,28.54,1.2,47.94,97.42,3.48
2021,6,4,37.15,27.17,5.22,52.62,97.48,1.84
2021,6,5,34.73,26.99,3.99,60.06,97.42,3.09
